Address,Longitude,Latitude
58 CHATAMBUDZA ZENGEZA 5,31.04637925,-18.0020192
12665 TAKURA,31.04901401,-18.00356307
12525 ZENGEZA 5,31.04589869,-18.00287543
12714 MBADA,31.04805894,-18.00510061
12791 MUSIYAMWA,31.04638273,-18.00581962
12777 TADZIKAMIDZI,31.04714879,-18.00523972
40 CHATAMBUDZA ZENGEZA 5,31.04740896,-18.00231088
12907 KUWADZANA,31.04468536,-18.00693673
8 MUJIBHA,31.04711298,-18.00414866
12678 ZENGEZA 5,31.04914561,-18.0043522
12519 ZANUYOTONGA,31.04633245,-18.00212507
12538 MATEMAYI,31.0471047,-18.00358816
12912 SAMANYANGA,31.04418881,-18.00722412
12921 GAZA,31.04487854,-18.00659241
12653 TAKURA,31.04808171,-18.00469612
12547 MATEMAYI,31.04615198,-18.00292444
12742 ZENGEZA 5,31.04619571,-18.00436797
1 ZIZI,31.04699222,-18.00449687
3 CHIMBWIDO,31.04695622,-18.00359877
27 ZIZI,31.04736717,-18.00477029
12721 MBADA,31.0483248,-18.00580615
12911 SAMANYANGA,31.04428893,-18.00717888
36 ZANUYOTONGA,31.04693618,-18.00227853
12615 TAKURA,31.04788678,-18.00429547
12576 CHIMURENGA,31.04574423,-18.00346461
12765 RUSUNUNGUKO,31.04500961,-18.00602731
12527 ZENGEZA 5,31.04603358,-18.00304345
12824 SHAVA,31.04769329,-18.00656094
12893 TAKASHINGA,31.04519987,-18.00732847
12481 CHATAMBUDZA ZENGEZA 5,31.04719031,-18.00219165
12816 SHAVA,31.04759004,-18.00631429
12604 ZANUYOTONGA,31.04807439,-18.00344619
12812 SHAVA,31.04721496,-18.00660016
12507 ZANUYOTONGA,31.04781092,-18.00268018
12717 MBADA,31.04826894,-18.00482547
12546 MATEMAYI,31.04630752,-18.00303314
12901 TAKASHINGA,31.04437851,-18.007531
12526 CHIMBWIDO,31.04594498,-18.00298435
12568 ZENGEZA 5,31.04611156,-18.00357861
12583 CHIMURENGA,31.04641407,-18.00393626
12521 ZENGEZA 5,31.04624699,-18.00244896
12819 SHAVA,31.04780278,-18.00605166
12734 CHIMURENGA,31.04709412,-18.00492655
12788 MUSIYAMWA,31.04654588,-18.00612167
12575 CHIMURENGA,31.04561905,-18.00334614
12539 MATEMAYI,31.04704257,-18.00347665
12814 ZENGEZA 5,31.04742648,-18.00648929
12516 ZANUYOTONGA,31.04667955,-18.002213
12573 CHIMBWIDO,31.04558553,-18.00322842
12508 ZANUYOTONGA,31.04758135,-18.00254489
12740 CHIMURENGA,31.0463793,-18.00450555
12475 ZENGEZA 5,31.04650647,-18.00199785
12556 MUJIBHA,31.04752729,-18.00292146
12529 ZENGEZA 5,31.04626717,-18.00312856
12924 ZENGEZA 5,31.04518875,-18.00641865
12890 TAKASHINGA,31.04550804,-18.00715291
12881 TAKASHINGA,31.04548517,-18.00756633
12479 CHATAMBUDZA ZENGEZA 5,31.04694808,-18.0021809
12544 ZENGEZA 5,31.04652626,-18.00318383
12509 ZANUYOTONGA,31.04747315,-18.00251334
12781 MUSIYAMWA,31.04681882,-18.00583677
84 DZIVA ZENGEZA 2,31.04756009,-18.00238226
12758 ZENGEZA 5,31.0446496,-18.00544395
12839 SHUMBA,31.04623564,-18.00668501
12822 MANDELA,31.04784548,-18.00634962
12569 ZENGEZA 5,31.04602467,-18.00345436
12491 ZENGEZA 5,31.04833381,-18.00292906
12658 TAKURA,31.0485914,-18.00410057
12738 CHIMURENGA,31.04657077,-18.00463086
12833 SHUMBA,31.04658809,-18.00726801
12698 MANDELA,31.04888922,-18.00498448
12856 MOYO,31.04615756,-18.00699283
12926 GADZA,31.04539259,-18.00631937
12850 MOYO,31.04579477,-18.00640524
12 ZIZI,31.04776071,-18.00351017
12645 ZIZI,31.04721162,-18.00421818
12918 ZENGEZA 5,31.04457669,-18.00676444
12504 CHATAMBUDZA ZENGEZA 5,31.04806628,-18.00288057
12574 ZENGEZA 5,31.04553113,-18.00330367
12657 TAKURA,31.04836022,-18.00433219
12558 ZANUYOTONGA,31.04734577,-18.00308481
12506 ZANUYOTONGA,31.04785027,-18.00278643
12531 CHIMBWIDO,31.04646904,-18.00326154
,31.04825216,-18.00357863
12727 CHIMURENGA,31.04776138,-18.00539849
,31.04703046,-18.00230179
12500 ZANUYOTONGA,31.04834531,-18.00306364
12706 MBADA,31.0483534,-18.00530306
12752 CHIMURENGA,31.04435033,-18.00492549
12561 CHIMBWIDO,31.04678491,-18.00399657
52 CHATAMBUDZA ZENGEZA 5,31.04671543,-18.00211305
12749 CHIMURENGA,31.04556173,-18.00385531
12935 SINYORO,31.04559179,-18.00684627
12884 TAKASHINGA,31.04579351,-18.00739402
12852 ZENGEZA 5,31.04591452,-18.0065997
12823 MANDELA,31.04777496,-18.00644203
12551 MATEMAYI,31.04713673,-18.00317954
12602 ZANUYOTONGA,31.04788069,-18.00330509
12528 CHIMBWIDO,31.04616344,-18.00306167
12596 MUJIBHA,31.04753577,-18.00358587
12625 ZIZI,31.04758078,-18.0044865
12766 TADZIKAMIDZI,31.04819796,-18.00597145
12671 ZENGEZA 5,31.04906127,-18.00371914
12478 CHATAMBUDZA ZENGEZA 5,31.04683264,-18.00214477
12633 ZIZI,31.04812701,-18.00376785
12832 MANDELA,31.04682666,-18.00706578
5 ZENGEZA 5,31.04727448,-18.00414346
12842 SHUMBA,31.04605378,-18.00639284
12693 MANDELA,31.04930948,-18.00444286
12487 CHATAMBUDZA ZENGEZA 5,31.04795224,-18.00267174
12793 SHUMBA,31.04613535,-18.00583234
12868 ZENGEZA 5,31.04539674,-18.00787141
,31.04872771,-18.00319696
9 RUSUNUNGUKO,31.0446207,-18.0052835
25 SHUMBA,31.0460405,-18.0060096
1 MOYO STREET,31.0465529,-18.0073618
12 MOYO STREET ZENGEZA 5,31.0458433,-18.00625
13 RUSUNUNGUKO,31.0444144,-18.0049079
3 SHUMBA,31.046677,-18.0070722
11 MOYO STREET,31.0457278,-18.0064578
9,31.046491,-18.0067944
7 MOYO STREET,31.0459873,-18.0067963
7 SHUMBA,31.0464797,-18.0070368
12496 CHATAMBUDZA ZENGEZA 5,31.04884137,-18.00323092
12934 ZENGEZA 5,31.04548904,-18.00690301
12619 TAKURA,31.04760288,-18.00464803
12771 TADZIKAMIDZI,31.04772058,-18.00564457
12915 ZENGEZA 5,31.04427315,-18.00693125
12831 ZENGEZA 5,31.04692983,-18.0070186
12818 SHAVA,31.04773207,-18.00613441
12639 ZENGEZA 5,31.04766248,-18.00370332
12922 ZENGEZA 5,31.04498233,-18.00653373
12719 MBADA,31.04839326,-18.00463438
12664 TAKURA,31.0489196,-18.00361295
12705 MBADA,31.04829587,-18.00539209
12841 SHUMBA,31.04611414,-18.00649025
12523 CHAMINUKA ZENGEZA 5,31.04612183,-18.00266766
12661 ZENGEZA 5,31.04871071,-18.00388314
12716 MBADA,31.0481997,-18.00491736
12540 MATEMAYI,31.04690673,-18.00345692
,31.04726257,-18.00236647
8 CHIMBWIDO,31.04647889,-18.00384163
12476 CHATAMBUDZA ZENGEZA 5,31.04661057,-18.00207692
12905 SAMANYANGA,31.04477729,-18.00731197
12694 ZENGEZA 5,31.0492394,-18.00453402
12780 TADZIKAMIDZI,31.04688056,-18.0050318
12732 CHIMURENGA,31.04728508,-18.00506194
12813 SHAVA,31.04731479,-18.00654508
12808 SHAVA,31.04681047,-18.00682714
12683 MBIZI,31.04950999,-18.00391732
12810 ZENGEZA 5,31.04700836,-18.00671515
12757 RUSUNUNGUKO,31.04458869,-18.00534775
12621 ZENGEZA 5,31.04751358,-18.00484375
12802 SHAVA,31.04672461,-18.00647336
12807 SHAVA,31.04671705,-18.00688917
12827 MANDELA,31.04733289,-18.00679303
12667 TAKURA,31.04918286,-18.00338149
12559 MUJIBHA,31.04728157,-18.00315527
12703 MANDELA,31.04869976,-18.00516019
12646 ZENGEZA 5,31.0471464,-18.00433558
12626 ZIZI,31.04765097,-18.00441021
,31.04689945,-18.00441753
12512 ZANUYOTONGA,31.04714884,-18.00232377
12883 TAKASHINGA,31.04569049,-18.00745154
12747 CHIMURENGA,31.0457146,-18.00403014
12815 SHAVA,31.04752438,-18.00641281
12720 MBADA,31.04845409,-18.00451355
12829 ZENGEZA 5,31.04712793,-18.00690697
12733 CHIMURENGA,31.04719076,-18.00499444
12865 MANDELA,31.04570503,-18.00770005
12894 TAKASHINGA,31.0450995,-18.0073858
12863 MANDELA,31.04591113,-18.00758513
12756 ZENGEZA 5,31.04453016,-18.00525112
12876 ZENGEZA 5,31.04497848,-18.00784942
12737 CHIMURENGA,31.04666892,-18.00469747
12917 GAZA,31.04447538,-18.0068192
12554 MATEMAYI,31.04728501,-18.00287793
12803 SHAVA,31.04682294,-18.00642166
12510 ZANUYOTONGA,31.04736235,-18.00239311
12480 CHATAMBUDZA ZENGEZA 5,31.04706616,-18.00220734
7 ZIZI,31.04740967,-18.00394897
24 MUJIBHA,31.04766286,-18.00341051
12638 ZIZI,31.04770734,-18.0035754
12670 MBIZI,31.04913817,-18.00363916
12853 MOYO,31.04597383,-18.00669692
12682 MBIZI,31.0494035,-18.0039505
12710 MBADA,31.04863567,-18.00494689
12840 SHAVA,31.04617307,-18.00658612
4 MOYO STREET,31.0461007,-18.0070751
12931 SINYORO,31.04509172,-18.00670987
12699 MANDELA,31.04882104,-18.00507369
12782 MUSIYAMWA,31.04689159,-18.00592824
12715 MBADA,31.04812971,-18.00500824
5 CHIMBWIDO,31.04685193,-18.00353204
12930 ZENGEZA 5,31.04520447,-18.00665964
12730 CHIMURENGA,31.04747488,-18.00519583
12582 CHIMURENGA,31.04632242,-18.00387293
9 CHIMBWIDO,31.04665529,-18.00339852
12673 MBIZI,31.048909,-18.00391063
12886 TAKASHINGA,31.0459957,-18.00729665
12755 RUSUNUNGUKO,31.04447121,-18.00515492
12820 MANDELA,31.04796618,-18.00616945
12927 SINYORO,31.04550219,-18.00649538
12611 TAKURA,31.04817222,-18.00394059
12469 CHATAMBUDZA ZENGEZA 5,31.04817612,-18.00275584
12811 SHAVA,31.04711139,-18.00665749
12913 ZENGEZA 5,31.04407617,-18.00704696
12537 CHIMBWIDO,31.04700757,-18.00371065
12617 TAKURA,31.04779656,-18.00449045
12855 MOYO,31.04609727,-18.00689636
12726 CHIMURENGA,31.04785806,-18.00546741
12936 SINYORO,31.04569291,-18.00680339
12636 ZIZI,31.04787693,-18.00344495
12612 TAKURA,31.04814542,-18.00403556
12932 SINYORO,31.0452941,-18.00703622
20 CHATAMBUDZA ZENGEZA 5,31.04852591,-18.00305992
12688 ZENGEZA 5,31.0496347,-18.00395696
12505 ZANUYOTONGA,31.04795889,-18.00281166
12704 MANDELA,31.0484684,-18.00551774
12731 CHIMURENGA,31.0473794,-18.005128
12750 CHIMURENGA,31.04543243,-18.00382465
12579 ZENGEZA 5,31.04603854,-18.00367771
12866 MANDELA,31.04560265,-18.00775708
12684 MBIZI,31.04958616,-18.00381614
12870 MANDELA,31.04519906,-18.00798101
12601 ZANUYOTONGA,31.04778291,-18.00323847
12775 TADZIKAMIDZI,31.04733805,-18.00537329
12631 ZIZI,31.04798969,-18.00396468
12660 ZENGEZA 5,31.04866599,-18.00402213
12735 CHIMURENGA,31.04700116,-18.00487838
,31.04655713,-18.00389155
,31.0465857,-18.00218721
,31.04636971,-18.00319705
12826 MANDELA,31.04743318,-18.00673766
12772 TADZIKAMIDZI,31.04762514,-18.00557645
12825 MANDELA,31.04756245,-18.00667004
12499 ZANUYOTONGA,31.04826779,-18.00281997
12708 MBADA,31.04849158,-18.00512381
12933 SINYORO,31.04539428,-18.00696452
12643 ZIZI,31.04734801,-18.0040391
8 DEHWE,31.04685423,-18.0091432
13182 ZENGEZA 5,31.04889118,-18.00597443
13317 MANDELA,31.04602577,-18.00800833
13175 PASIPANODYA,31.0505706,-18.00664996
3 DEHWE,31.04703231,-18.00958343
13355 MUPAKATI ZENGEZA 5,31.04613633,-18.00885198
23 DENDERA,31.04922417,-18.0065125
13316 ZENGEZA 5,31.04626816,-18.00780433
13111 KUDZAIZANU,31.04989719,-18.00465615
13370 MBOROMA,31.04657302,-18.01004424
13298 MUHACHA,31.04705481,-18.00809323
13313 MUSASA,31.04642832,-18.00809564
13221 ZENGEZA 5 EXTENSION,31.04842194,-18.00777537
13099 CHATAMBUDZA ZENGEZA 5,31.05019432,-18.00423471
13178 PASIPANODYA,31.04926393,-18.0062303
24 DENDERA,31.04929314,-18.0064315
13243 MUPAKATI,31.04794647,-18.00823826
,31.0472905,-18.00915364
13294 MUHACHA,31.04745643,-18.00786861
13149 ZENGEZA 5,31.04969475,-18.00597178
13129 NHENGURE,31.04942517,-18.00536827
13116 MANDELA,31.04951223,-18.00487435
16 DENDERA,31.04874923,-18.00713864
13336 MUKUTE ZENGEZA 5,31.04593829,-18.00830028
13603 ZENGEZA 5,31.04881141,-18.00703414
13177 PASIPANODYA,31.05038486,-18.00650861
13143 ZENGEZA 5,31.04971527,-18.00557159
13330 MUKUTE ZENGEZA 5,31.04533259,-18.00864034
13597 5755 ZENGEZA 5 ,31.049274,-18.00652577
13411 DHEHWA,31.04808131,-18.00901392
13135 NHENGURE,31.04985738,-18.00485259
13102 KUDZAIZANU,31.04992955,-18.00423531
13357 MPAKATI,31.04634529,-18.00873566
13337 ZENGEZA 5,31.04604092,-18.00824302
13142 NHENGURE,31.04978309,-18.00548193
13123 MANDELA,31.04902667,-18.00550758
13148 NHORO,31.04962587,-18.00605152
13347 MUKUTE ZENGEZA 5,31.0455178,-18.00894123
13302 MUTOHWE,31.04662885,-18.00798613
13270 CHAITEMURACHOSEVA,31.04775424,-18.00736507
13260 MPAKATI,31.04746951,-18.00810678
13 DEHWE,31.04736124,-18.00930765
13323 MANDELA,31.04541721,-18.00833719
13373 ZENGEZA 5,31.04689946,-18.00985766
13103 KUDZAIZANU,31.05001083,-18.00430335
13105 KUDZAIZANU,31.05020523,-18.00444036
13339 ZENGEZA 4 ,31.04632428,-18.00849955
13240 CHAITEMURA,31.04823047,-18.00814151
13311 MUSASA,31.04655009,-18.00829302
13186 NYAMAROPA,31.04868706,-18.00604807
13134 ZENGEZA 5,31.04974842,-18.004875
13406 CHIMURIWO,31.04788503,-18.00912073
20 DENDERA,31.04859983,-18.00728804
13144 NHENGURE,31.04964877,-18.00565772
13257 MAKATI,31.04716079,-18.00826705
13109 KUDZAIZANU,31.05008692,-18.00478981
13332 ZENGEZA 5,31.04553396,-18.00852851
13167 KUDZAI ZANU,31.05037389,-18.00603771
13361 MUPANGARA ZENGEZA 5,31.04585109,-18.00959883
13416 ZENGEZA 5,31.04783036,-18.00851856
13191 NYAMAROPA,31.04905093,-18.00647896
13235 ZENGEZA 5,31.04853191,-18.00863079
13130 NHENGURE,31.04949389,-18.00527736
13366 MUPANGARA ZENGEZA 5,31.04625625,-18.0100227
13195 NYAMAROPA,31.04873855,-18.00684693
13184 PASIPANODYA,31.04867006,-18.00583939
13162 NHORO,31.04993881,-18.00630165
13107 KUDZAIZANU,31.05040731,-18.00458141
13344 MUKUTE ZENGEZA 5,31.04581902,-18.00877198
,31.05014584,-18.00603446
13287 MUHACHA,31.04735959,-18.00749766
13385 DEHWE,31.04712196,-18.00902388
13308 NHENGURE,31.04673205,-18.00857414
13280 MANDELA,31.0468464,-18.00754341
13209 MANDELA,31.04839422,-18.00632293
13286 MUHACHA,31.0472652,-18.00756007
13324 MANDELA,31.04531786,-18.0083926
13150 NHORO,31.04979562,-18.00593001
13201 NYAMAROPA,31.04824107,-18.00691087
13131 NHENGURE,31.04956307,-18.00518563
14 CHAITEMURA CHOSEVA,31.0479131,-18.0077021
13300 MUTOHWE,31.04650823,-18.00779065
13205 NYAMAROPA,31.04851997,-18.00654831
13121 MANDELA,31.04916871,-18.00532557
13616 DENDERA,31.04893889,-18.00813896
7 DEHWE,31.04676847,-18.00921479
13384 DEHWE,31.04703172,-18.0090194
13163 ZENGEZA 4,31.05009499,-18.00638175
13108 KUDZAIZANU,31.05018696,-18.00486342
13179 PASIPANODYA,31.04920893,-18.00613866
13173 DINDINGWE,31.05081783,-18.00655752
13170 DINDINGWE,31.05050818,-18.00635259
13610 ZENGEZA 5,31.04858333,-18.00765998
13154 NHORO,31.05007019,-18.0055488
13151 NHORO,31.0498503,-18.00581898
13122 MANDELA,31.04909841,-18.00541618
13213 MANDELA,31.04811479,-18.00668522
13594 DENDERA,31.04947048,-18.00625373
13242 MUPAKATI,31.04804995,-18.0081813
13254 MUPAKATI ZENGEZA 5,31.04683131,-18.00885838
13206 NYAMAROPA,31.04858983,-18.00645727
13250 MUPAKATI,31.04723986,-18.00863247
13196 NYAMAROPA,31.04867189,-18.00693281
13119 MANDELA,31.04930568,-18.00514592
13138 ZENGEZA 5,31.05010261,-18.00512662
13212 MANDELA,31.04818635,-18.00659332
13414 ZENGEZA 5,31.0478863,-18.00872741
13413 DHEHWA,31.04795505,-18.00882321
13320 MANDELA,31.0457189,-18.00816645
13296 MUHACHA,31.04725056,-18.00797443
13202 NYAMAROPA,31.04830905,-18.00681965
13160 NHORO,31.05005022,-18.00607733
13236 ZENGEZA 5,31.0484714,-18.00853383
13351 MUPAKATI ZENGEZA 5,31.04573618,-18.00907363
13155 ZENGEZA 5,31.05015692,-18.00548962
13609 DENDERA,31.04851446,-18.00755182
13224 CHAITEMURACHOSEVA,31.0486001,-18.00806416
13269 CHAITEMURACHOSEVA,31.04781359,-18.00746477
13117 ZENGEZA 5,31.04944339,-18.00496381
13137 NHENGURE,31.05009309,-18.0050199
13264 MPAKATI,31.04787148,-18.00788158
13352 MUPAKATI ZENGEZA 5,31.04583583,-18.00901757
13169 KUDZAIZANU,31.05052158,-18.00581945
13226 CHAITEMURACHOSEVA,31.04872107,-18.00826098
13601 DENDERA,31.04892722,-18.00686983
13374 MBOROMA,31.0469993,-18.00980375
13259 ZENGEZA 5,31.04736743,-18.00816382
13284 MUHACHA,31.04706599,-18.00767656
13315 MANDELA,31.04630986,-18.00790091
13392 CHIMURIWO,31.04768864,-18.00948727
13276 MANDELA,31.0472484,-18.00731677
13354 MUPAKATI ZENGEZA 5,31.04603546,-18.00890773
2 DENDERA,31.04907434,-18.00846452
13156 NHORO,31.0501783,-18.00534083
13605 DENDERA,31.04867074,-18.00723675
13329 SHUMBA,31.04522969,-18.00869908
13161 NHORO,31.04997925,-18.0061697
13293 MUHACHA,31.04755926,-18.00781838
13360 MUPANGARA ZENGEZA 5,31.04578963,-18.00949927
13422 DHEHWA,31.04833027,-18.00874194
13231 CHAITEMURACHOSEVA,31.04902828,-18.00874406
13157 ZENGEZA 5,31.05023228,-18.00523544
13110 KUDZAIZANU,31.04998863,-18.00472106
13113 KUDZAIZANU,31.04970451,-18.00452993
13145 NHENGURE,31.04957912,-18.00574885
13198 NYAMAROPA,31.04853312,-18.00711387
13097 CHATAMBUDZA ZENGEZA 5,31.05038568,-18.00437097
13247 MUPAKATI,31.047543,-18.0084645
13215 MANDELA,31.04797329,-18.00688204
13118 MANDELA,31.04937507,-18.00505473
22 DENDERA,31.04914201,-18.0065808
13262 ZENGEZA 5,31.04766924,-18.00799474
13136 NHENGURE,31.04996078,-18.00495299
12 CHATAMBUDZA ZENGEZA 5,31.04999424,-18.00411768
13399 TAKASHINGA,31.04732432,-18.00879887
13321 MANDELA,31.04561606,-18.00822427
13241 CHAITEMURACHOSEVA,31.04816294,-18.0080571
13114 MANDELA,31.0496519,-18.00468999
13291 MUHACHA,31.04771694,-18.00766544
13183 ZENGEZA 5,31.04882394,-18.00586993
13120 MANDELA,31.04923665,-18.00523675
13379 DEHWE,31.04691315,-18.00939974
13171 DINDINGWE,31.0506063,-18.00640832
13290 MUHACHA,31.04762639,-18.00756459
13166 13166 ZENGEZA 5 ,31.05030791,-18.00612136
13227 13227 6 CHAITEMURACHOSEVA ROAD,31.04878288,-18.00836122
13307 MUTOHWE,31.04691926,-18.00847239
13365 MUPANGARA ZENGEZA 5,31.04616891,-18.00994732
13423 ZENGEZA 5,31.04839054,-18.00883811
13266 CHAITEMURACHOSEVA,31.04799026,-18.00775108
13100 CHATAMBUDZA ZENGEZA 5,31.05011231,-18.0041569
13204 NYAMAROPA,31.0484496,-18.00663962
13222 CHAITEMURACHOSEVA,31.04848069,-18.00787292
13172 DINDINGWE,31.05070383,-18.00647699
13237 CHAITEMURACHOSEVA,31.04841262,-18.00843699
13618 DENDERA,31.04902917,-18.00838327
13279 MANDELA,31.04694881,-18.00748638
13612 DENDERA,31.0486364,-18.00777817
13127 NHENGURE,31.0492869,-18.00554816
13327 MANDELA,31.04501806,-18.00856852
13200 NYAMAROPA,31.04814978,-18.0070366
13220 CHAITEMURACHOSEVA,31.0483611,-18.00767537
13217 CHAITEMURACHOSEVA,31.04818947,-18.00738494
13378 DEHWE,31.04695043,-18.0094937
13133 NHENGURE,31.04968495,-18.00499617
13407 CHIMURIWO,31.04794361,-18.00921906
13263 MPAKATI,31.0477687,-18.00793936
13208 NYAMAROPA,31.04847095,-18.0062466
13319 MANDELA,31.04582125,-18.00810844
13345 MUKUTE ZENGEZA 5,31.04571797,-18.00882813
13238 CHAITEMURACHOSEVA,31.04835223,-18.00833555
13369 MUPANGARA ZENGEZA 5,31.04650256,-18.01023492
13252 MPAKATI,31.04703513,-18.00874591
13274 MANDELA,31.0474532,-18.00720192
13124 13124 MANDELA DRIVE,31.04897567,-18.00559574
13295 MUHACHA,31.04735289,-18.00791707
13405 CHIMURIWO,31.04782367,-18.00902247
13251 MPAKATI,31.04713533,-18.00868939
13595 DENDERA,31.0494141,-18.00634298
,31.04879892,-18.00806953
13364 13364 MUPANGARA ZENGEZA 5 ROAD,31.04608268,-18.00987374
13258 MPAKATI,31.04726627,-18.00822046
13621 MBOROMA,31.04926641,-18.00860466
13207 NYAMAROPA,31.04864847,-18.00637105
13599 DENDERA,31.04908658,-18.00669661
13176 ZENGEZA 5,31.05047329,-18.00658179
13245 MUPAKATI,31.04774594,-18.00835166
13128 ZENGEZA 5,31.0493573,-18.00545717
13333 CHATAMBUDZA ZENGEZA 5,31.04563411,-18.00847215
13390 DEHWE,31.04743517,-18.00950197
13348 MUKUTE ZENGEZA 5,31.04542187,-18.00900419
13281 MANDELA,31.04675344,-18.00760892
13211 MANDELA,31.04825538,-18.00650409
13249 MUPAKATI,31.0473435,-18.00857487
13189 NYAMAROPA,31.04901056,-18.0062451
13372 ZENGEZA 5,31.0467937,-18.00991793
13271 CHAITEMURACHOSEVA,31.04769238,-18.00726712
6 CHATAMBUDZA ZENGEZA 5,31.0503003,-18.00427887
13265 CHAITEMURACHOSEVA,31.04804,-18.0078511
13602 DENDERA,31.04892786,-18.00697584
13210 MANDELA,31.04832451,-18.00641395
13334 MUKUTE ZENGEZA 5,31.04573465,-18.00841489
13158 ZENGEZA 5,31.05030042,-18.00508211
13181 PASIPANODYA,31.04897647,-18.00606051
13153 ZENGEZA 5,31.05000422,-18.00564991
9 DEHWE,31.04696609,-18.00907832
13104 ZENGEZA 5,31.05010795,-18.00437063
13140 NHENGURE,31.04992568,-18.00530455
13115 MANDELA,31.04958299,-18.00478082
13310 MUSASA,31.04660878,-18.00838657
13223 ZENGEZA 5,31.04854149,-18.00796879
13268 CHAITEMURACHOSEVA,31.04787203,-18.00755817
13400 CHIMURIWO,31.04745347,-18.00875389
13421 DHEHWA,31.04827907,-18.0086404
13367 MUPANGARA ZENGEZA 5,31.04634514,-18.01009741
13380 DEHWE,31.0468341,-18.00931472
13331 MUKUTE ZENGEZA 5,31.04543439,-18.00858365
13282 MUHACHA,31.04686275,-18.00778064
13275 MANDELA,31.0473492,-18.00726066
13146 NHENGURE,31.04950879,-18.00584245
13389 DEHWE,31.04737312,-18.00940468
13174 PASIPANODYA,31.05068489,-18.00672443
13362 MUPANGARA ZENGEZA 5,31.0459126,-18.00970683
13613 DENDERA,31.04869461,-18.00787252
13125 13125 NHENGURE CLOSE,31.049149,-18.00571466
13393 ZENGEZA 5,31.04763698,-18.00938961
13096 ZENGEZA 5,31.05054103,-18.00440795
13325 MANDELA,31.04521402,-18.00845094
13335 MUKUTE ZENGEZA 5,31.04583666,-18.00835769
13273 CHAITEMURACHOSEVA,31.0475646,-18.0070833
13608 DENDERA,31.04851644,-18.00743898
13233 CHAITEMURACHOSEVA,31.0486527,-18.00882539
13255 MPAKATI,31.04672974,-18.00891316
13152 NHORO,31.04995123,-18.00576431
13112 ZENGEZA 5,31.04980027,-18.00458728
13187 NYAMAROPA,31.04878133,-18.0061141
13402 ZENGEZA 5,31.04767271,-18.00869272
13396 CHIMURIWO,31.04744887,-18.00910177
13248 ZENGEZA 5,31.04744161,-18.00852061
13341 ZENGEZA 5,31.04612329,-18.00860129
2 DEHWE,31.04707325,-18.00967752
13614 DENDERA,31.04876786,-18.00797349
1 DENDERA,31.04912419,-18.00856342
13363 13363 MUPANGARA ZENGEZA 5 ROAD,31.04598955,-18.00980518
13306 MUTOHWE,31.04687024,-18.00837646
13410 DEHWE,31.04813903,-18.00910956
13192 NYAMAROPA,31.04894819,-18.00657299
13342 MUKUTE ZENGEZA 5,31.04601782,-18.00866105
13292 MUHACHA,31.04769187,-18.00777005
13408 CHIMURIWO,31.04800831,-18.00930461
13185 NYAMAROPA,31.04859876,-18.00597762
13359 MUPANGARA ZENGEZA 5,31.04574028,-18.00940387
,31.04893163,-18.00828791
13419 DEHWE,31.0481768,-18.00841063
15529 ZENGEZA 5 EXTENSION,31.04374614,-18.00847044
19064 ZENGEZA 5 EXTENSION,31.04434938,-18.00996066
15672 ZENGEZA 5,31.04089544,-18.00913052
15658 ZENGEZA 5 EXTENSION,31.04156609,-18.00937999
15640 ZENGEZA 5,31.04181426,-18.00887616
15907 ZENGEZA 5 ,31.04137703,-18.00748295
15523 ZENGEZA 5,31.04347751,-18.00803088
15510 ZENGEZA 5,31.04375617,-18.00799492
15791,31.0402833,-18.006835
15520 MBOROMA,31.04334904,-18.00780994
15804,31.04149,-18.0067051
15985,31.0422107,-18.0065482
15533 ZENGEZA 5,31.04391679,-18.00875134
15874 ZENGEZA 5,31.04155562,-18.00720086
15805,31.0415906,-18.0065142
15831,31.04055,-18.0076183
15630 ZENGEZA 5 EXTENSION,31.04149191,-18.00876632
15774 ZENGEZA 5,31.04040828,-18.00809824
15670 ZENGEZA 5 EXTENSION,31.04083444,-18.00896723
15673 ZENGEZA 5 EXTENSION,31.04092524,-18.00921517
15481 ZENGEZA 5,31.04391687,-18.00790429
15571 ZENGEZA 5,31.04286409,-18.00954279
15683 ZENGEZA 5,31.04152305,-18.00965479
15928 ZENGEZA 5,31.04243266,-18.00810571
15432 ZENGEZA 5 EXTENSION,31.04543954,-18.01034539
18292 ZENGEZA 5 EXTENSION,31.0433731,-18.01046201
18302 ZENGEZA 5 EXTENSION,31.04235489,-18.01106019
19238 ZENGEZA 5 EXTENSION,31.04231956,-18.01143964
